cnpj,gtin,city,state,name,description
2195380000192,7898951850118,SAO PAULO,SP,BARILLA DO BRASIL LTDA.,MACARRÃO OVOS BARILLA PARAFUSO
62078027000154,7896073900513,ATIBAIA,SP,PITA-BREAD INDUSTRIA DE PANIFICACAO LTDA,PAO PITA BREAD SIRIO INTEGRAL C/6
46948287000187,7896261402423,CATANDUVA,SP,ENOVA FOODS S.A.,SALGADINHO.AGTAL 62GR MILHO CROCANTE PIMENTA
17682600000180,7897773300856,SAO LOURENCO,MG,IND E COM DE PRODUTOS ALIMENTICIOS SAO LOURENCO LTDA,CREME GOIABA 700G
60498706000157,7896036097946,SAO PAULO,SP,CARGILL AGRICOLA S A,MOLHO TOM POMAROLA CHEF 300GSACHET
31565104000177,7892840268848,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,SALG EQUILIBRI MULTI TOM/CEB 45G
2744273000176,7898125760472,MACHADO,MG,RESERVA DE MINAS INDUSTRIA E COMERCIO LTDA.,DOCE DE LEITE C/ COCO RESERVA DE MINAS
23643315000152,7891025112136,SAO PAULO,SP,DANONE LTDA,IOG DANONE MORANGO 110G
46344354000669,7891132000012,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,TEMPERO PASTA RECEITA DE CASA
3485775000192,7896002111034,PIRASSUNUNGA,SP,COMPANHIA MULLER DE BEBIDAS,51 ICE BALADA
48657860000129,7896193810037,VALINHOS,SP,INDUSTRIA DE MASSAS ALIMENTICIAS DE LTDA,MACARRÃO DE CASEIRO GRAVATA RIGO
30153506000100,7896000725400,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,SHAMPOO NIELY DIVA CACHOS 300ML
61193496000151,7891048038451,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,CHA DR OETKER CRANBERRY 15G SCH C/10
47543145000283,7898925856184,DESCALVADO,SP,AGRINDUS SA EMPRESA AGRICOLA PASTORIL,IOGURTE LETTI 180GR POL COCO
24949232000159,7891143013193,SAO PAULO,SP,POLENGHI INDUSTRIAS ALIMENTICIAS LTDA,REQUEIJÃO CREMOSO TRADICIONAL POLENGHI 200G
8505736000123,7897664169647,SAO PAULO,SP,FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,CREME PARA PENTEAR OX PROTEINS 250ML RECONSTRUÇÃO PROFUNDA UNIT
88624499000159,7897200101148,SAO MARCOS,RS,CATAFESTA-INDUSTRIA DE VINHOS LTDA,SUCO CATAFESTA 1L INTEGRAL UVA
4412044000180,7898403910032,SOROCABA,SP,CODAP BRASIL LTDA,CREME CHANTILLY HULALA OURO 1L
23643315000152,7891025107859,SAO PAULO,SP,DANONE LTDA,DANONE MILNUTRI 400G
14998371000119,7896005277317,FORTALEZA,CE,J MACEDO S/A,AVE-MARIA DONA BENTA COM OVOS
2489981000108,7898286190323,LAGARTO,SE,I.V.L. INDUSTRIAS VIEIRA LTDA,MOLHO INGLES MARATA GOTA
21992946000151,7896259412588,LAGOA DA PRATA,MG,EMBARE INDUSTRIAS ALIMENTICIAS S/A,LEITE PO CAMPONESA INTANTANEO
60606449000120,7891121283006,SAO PAULO,SP,DISTILLERIE STOCK DO BRASIL LTDA,LICOR STOCK MARULA
62598586000195,7891032015765,SAO PAULO,SP,ANGELO AURICCHIO COMPANHIA LTDA,EXTRATO OLE TOM.140GR SCH
60409075000152,7891000460207,SAO PAULO,SP,NESTLE BRASIL LTDA.,PRESTIGIO
60409075000152,7891000460207,SAO PAULO,SP,NESTLE BRASIL LTDA.,PRESTIGIO
104603000133,7896013544388,NOVA IGUACU,RJ,PHITOTERAPHIA BIOFITOGENIA LABORATORIAL BIOTA LTDA,TINTURA MAXTON CREME KIT PRÁTICO 12.01 MARROM TABACO
94261534000115,7896451908681,LAJEADO,RS,DOCILE ALIMENTOS LTDA,BALA GELAT DOCILE AMORAS
77595395000228,7896275970796,MEDIANEIRA,PR,FRIMESA COOPERATIVA CENTRAL,IOGURTE.FRIMESA MORANGO
1615814000101,7894000000350,SAO PAULO,SP,UNILEVER BRASIL INDUSTRIAL LTDA,CALDO KNORR GALINHA 12 CUBOS 114G
17467515000107,7896490288881,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,OPI NAIL LACQUER HL C06 PEPES PURPLE PASSION (15 ML/0.5 FL. OZ.) REGULAR SIZE BOTTLE NOT MINI BOTTLE (FREE NAIL FILE FROM FETISH FOR NATURAL NAILS AND NAIL TIPS)
11507415000172,7896013106340,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,SABAO LIQ BRILUX REFIL 500ML
17010965000168,7898909999135,ITU,SP,NHA TUCA INDUSTRIA DE ALIMENTOS LTDA,DOCE CHUTNEY MACA/MACADAMIA NHA TUCA 280GR
61193496000151,7891048050682,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,GELATINA DR.OETKER UVA 20G
76496702000170,7896045077809,ALMIRANTE TAMANDARE,PR,MOINHOS UNIDOS BRAZIL MATE S.A,CHA REAL MULTIERVAS 10UNIDADE MACA/CANELA 15GR
3822667000168,7898378180751,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,SUCO NECTAR ACEROLA 1L MARATA
79416541000155,7896546140019,FORQUILHINHA,SC,RAMPINELLI ALIMENTOS LTDA,ARROZ FORTUNATO 5KG PARBOLIZADO
1567613000178,7899884200728,RIO DE JANEIRO,RJ,DELLY KOSMETIC COMERCIO E INDUSTRIA LTDA,TINTURA PERMANENTE MATIZADOR ALTA MODA
2932074000191,7896094901957,SAO PAULO,SP,HYPERA S.A.,PROTETOR SOLAR CENOURA & BRONZE
52034139000150,7896003703238,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO MAIZENA MARILAN
56010739000139,7896092503276,PRESIDENTE PRUDENTE,SP,BEBIDAS ASTECA LTDA,COQUETEL ASKOV FRUTAS VERMELHAS
14998371000119,7896005205877,FORTALEZA,CE,J MACEDO S/A,FARINHA DE TRIGO INTEGRAL DONA BENTA 1KG
61193496000151,7891048048962,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MORANGO DR. OETKER
22229207000175,7896021314379,MACHADO,MG,PASTIFICIO SANTA AMALIA S/A.,MAC STA AMALIA SPECIALE 500G SPAGHETTI N10 OVOS
6042467000180,7896058204872,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO MAIZENA AYMORÉ
7158412000101,7898055841562,IGRAPIUNA,BA,COOPERATIVA DOS PRODUTORES DE PALMITO DO BAIXO SUL DA BAHIA - COOPALM,PALMITO CULTIVERDE INTEIRO
2489981000108,7898286191214,LAGARTO,SE,I.V.L. INDUSTRIAS VIEIRA LTDA,VINAGRE MARATA BALSAMICO
43643857000132,7896079816337,SAO PAULO,SP,IND DE TORRONE NOSSA SENHORA DE MONTEVERGINE LTDA,TORRONE COM AMENDOIM MONTEVÉRGINE SUPER 3 -
16849231000104,7896051126027,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,LEITE FERMENTADO ITAMBITO
50564053000880,7891022101003,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,ESPONJA DE AÇO BOM BRIL PACOTE 60G COM 8 UNIDADES - (LÃ DE AÇO)
70940994000101,7891962045184,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BISCOITO BAUDUCCO CEREALE AVEIA E MEL
52034139000150,7896003702057,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO TORTINHA MARILAN CHOCOLATE
84869593000117,7896272003343,SAO JOSE DOS PINHAIS,PR,VALE FERTIL INDUSTRIAS ALIMENTICIAS LTDA,AZEITONA VALE FERTIL VERDE ARAUCO DOY PACK
60409075000152,7891000530405,SAO PAULO,SP,NESTLE BRASIL LTDA.,CREME MAGGI GALINHA
60409075000152,7891000530405,SAO PAULO,SP,NESTLE BRASIL LTDA.,CREME MAGGI GALINHA
9641406000128,7896069572700,NEVES PAULISTA,SP,ROCHA & ROCHA ALIMENTOS LTDA,MOLHO CHURRASCO PICANTE SIAMAR 250ML
82015652000164,7896292002005,MARIALVA,PR,LIGHTSWEET - INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,DOCE DE LEITE DIET LOWÇUCAR R
52034139000150,7896003706857,MARILIA,SP,MARILAN ALIMENTOS S/A,BISC.MARILAN LEV 150G CACAU/CEREAIS
45997418000153,7894900530056,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,CRYSTAL SEM GÁS GARRAFA
54516661003704,7891010586478,SAO JOSE DOS CAMPOS,SP,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.,SOLUÇÃO BUCAL LISTERINE ZERO MENTA VERDE SEM ÁLCOOL SEM FLÚOR
60409075000152,7891000056523,SAO PAULO,SP,NESTLE BRASIL LTDA.,LEITE PO NESTOGENO 1 SM R | NESTOGENO 1 400GR
60409075000152,7891000056523,SAO PAULO,SP,NESTLE BRASIL LTDA.,LEITE PO NESTOGENO 1 SM R | NESTOGENO 1 400GR
4892455000110,7896791970805,SETE LAGOAS,MG,TREVO LACTEOS S.A.,COALHADA TREVINHO ADOCADA 130GR
52123916000132,7896058593440,MARILIA,SP,DORI ALIMENTOS S.A.,PASTILHA DISQUETI DORI 150G CHOC AO LEITE
17467515000107,7896005805121,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CÁPSULA 3 CORAÇÕES CAFÉ COM LEITE 10UNIDADE X 9G
61365557000110,7896331100143,SAO SEBASTIAO DO PARAISO,MG,GONCALVES SALLES S A INDUSTRIA E COMERCIO,AVIAÇÃO COM SAL TABLETE
60409075000152,7891000261460,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLE CHAMYTO 130G CEREAL COLORIDO
60409075000152,7891000261460,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLE CHAMYTO 130G CEREAL COLORIDO
7880049000125,7896653702841,FRANCA,SP,FLORMEL INDUSTRIA DE ALIMENTOS LTDA,PACOCA ZERO SM 3 FLORMEL
61193496000151,7891048050620,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,GELATINA DR.OETKER CEREJA 20G
31565104000177,7894321822020,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,ATUM COQUEIRO RALADO EM ÓLEO
60409075000152,7891000107805,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOCOLATE NESTLE SUFLAIR DUO
60409075000152,7891000107805,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOCOLATE NESTLE SUFLAIR DUO
72077514000156,7896317105049,SAO JOSE DO RIO PRETO,SP,REFRIGERANTES ARCO IRIS LTDA,REFRIGERANTE ARCO IRIS LIMÃO - PET
973608000100,7898002470081,ITUPEVA,SP,HOMEMADE ALIMENTOS LTDA.,GELEIA HOMEMADE PREMIUM 320GR DAMASCO
33040122000160,7896024799272,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,BISC.PIRAQUE RECHEADO 100G
62691043000118,7896066334769,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,TORRADA WICKBOLD LIGHT 140G
6042467000180,7896058257663,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC TRIUNFO TORTINI 90G MORANGO
353155000101,7891772154168,DIADEMA,SP,KOBBER ALIMENTOS LTDA,BARRA NUTS KOBBER 25G AMENDOAS E DAMASCO
65126039000103,7896419500216,CONTAGEM,MG,"SEGAFREDO ZANETTI (BRASIL). COMERCIALIZACAO E DISTRIBUICAO DE CAFE, S.A.",CAFE SEGAFREDO EXPRESSO CASA
33040122000160,7896024720702,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,BISCOITO PIRAQUE 100GR REPETISCO
46070868003699,7891268400076,ITAPEVI,SP,LABORATORIOS PFIZER LTDA,LISTERINE TARTAR CONTROL
46842894000591,7898295300683,CANDIDO MOTA,SP,CASA DI CONTI LTDA,CERVEJA 1500
53512810000193,7896256050929,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,FAROFA PRONTA DODILAR
43461789000190,7896098900567,AMPARO,SP,QUIMICA AMPARO LTDA,SABONETE FLOR DE YPE AMARELO LUXO 12X | SABONETE YPE LEITE
35402759000185,7896002369787,SAO PAULO,SP,BIMBO DO BRASIL LTDA,BISCOITO.MARIA PARATI R
24353832000150,7898937864436,JUNDIAI,SP,FOOD BRANDS INDUSTRIA DE PRODUTOS ALIMENTICIOS S/A,MAIONESE KISABOR OLIVONESE
51423358000168,7896239821249,LENCOIS PAULISTA,SP,COMERCIO E INDUSTRIA ORSI LTDA,MACARRÃO.PADRE NOSSO SEMOLAR O
45997418000153,7894900911510,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE GUARANÁ KUAT 2 LITROS
62546387000133,7896292360464,MATAO,SP,PREDILECTA ALIMENTOS LTDA,PREDILECTA PICANTE PET .
43623792000163,7896056405608,GUARULHOS,SP,GTEX BRASIL INDUSTRIA E COMERCIO S.A. EM RECUPERACAO JUDICIAL,LAVA ROUPAS URCA 2L COCO
1773518000120,7898623954076,JANDIRA,SP,DEVINTEX COSMETICOS LTDA,SHAMPOO+COND.SALON LINE 300ML COCO
51723435000103,7896496917044,OSASCO,SP,MAETERRA PRODUTOS NATURAIS LTDA,SALG MAE TERRA SNACK TRIBOS INTE ORGANICO CEBOLA 50GR
2717529000156,7897274414106,MOSSORO,RN,INDUSTRIA E COMERCIO DE SABAO GUARANI LTDA,SABAO GUARANI GLIC.C5 VERDE LIMAO
6172378000159,7896108600258,FORTALEZA,CE,IRACEMA INDUSTRIA E COMERCIO DE CASTANHAS DE CAJU LTDA,CASTANHA DE CAJU IRACEMA SACHE
2097007000107,78922334,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,MENTOS PURE WHITE MENTA
61193496000151,7891048038222,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,CHA VERDE DR OETKER TRADICIONAL 17GR
60409075000152,7891000073018,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLÉ NATURAL DESNATADO
60409075000152,7891000073018,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLÉ NATURAL DESNATADO
1851716000165,7896071004862,APARECIDA DE GOIANIA,GO,CIPA-INDUSTRIAL DE PRODUTOS ALIMENTARES LTDA,ROSCA DE COCO BANANA E CANELA
87456562001870,7893500065234,PELOTAS,RS,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,MIST BOLO SUPRA SOY LIMAO S/GLUTEN
1503284000100,7898027652110,GUARULHOS,SP,GENERAL BRANDS DO BRASIL DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,REFRESCO CAMP 15G PESSEGO
15579674000160,7898591451584,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,BALA FINI 90G CEREJA
31565104000177,7892840215217,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,BATATA SENSAÇÕES PEITO PERU
59557124000115,7891035560767,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,BLOCO SANIT.HARPIC PASTILHA L3P2 LAVANDA
61193496000151,7891048070284,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,BOLO CANECA DR OETKER BROWNIE
1773518000120,7898623952331,JANDIRA,SP,DEVINTEX COSMETICOS LTDA,CR PENTEAR S LINE BABOSA 300ML
5750272000122,7896203101940,CONTAGEM,MG,AIMER COSMETICOS EIRELI,MÁSCARA MATIZADORA EVOLUT EFEITO PLATINADO VIOLETA COM
82641986000143,7891031110072,BLUMENAU,SC,COMPANHIA HEMMER INDUSTRIA E COMERCIO,PALMITO HEMMER JUSSARA
45997418000153,7894900700015,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA-COLA ZERO
1257995000133,7898080640611,CORUMBAIBA,GO,GOIASMINAS INDUSTRIA DE LATICINIOS LTDA,LEITE UHT INTEGRAL 1L COM TAMPA ITALAC
13324184000197,7896096013344,SAO PAULO,SP,VIGOR ALIMENTOS S.A,MAIONESE MESA
16849231000104,7896051126034,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,LEITE FERMENTADO ITAMBÉ NOLAC
2924249000119,7896253401168,ANAPOLIS,GO,CAFE RANCHEIRO AGRO INDUSTRIAL LTDA,BISC.RANCHEIRO 120G LIMAO
62546387000133,7896292308077,MATAO,SP,PREDILECTA ALIMENTOS LTDA,DUETO PREDICTA
16849231000104,7896051121268,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBÉ MEL
28053619000183,7891008113037,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,BOMBOM GAROTO 219G LATA
28053619000183,7891008113037,VILA VELHA,ES,CHOCOLATES GAROTO SA,BOMBOM GAROTO 219G LATA
60498706000157,7896036090244,SAO PAULO,SP,CARGILL AGRICOLA S A,OLEO DE SOJA PET LIZA 900ML
50564053000880,7891022851526,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,LAVA ROUPA MON BIJOU COCO LÍQUIDO
16849231000104,7896051164166,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,LEITE CONDENSADO ITAMBE NOLAC 395G TP
28811123000121,7896310602033,BOM JESUS DO ITABAPOANA,RJ,FABRICA DE LATICINIOS MONTE AZUL LTDA,DOCE L XAMEGO BOM 12X POTE
60409075000152,7891000812105,SAO PAULO,SP,NESTLE BRASIL LTDA.,MACARRÃO INSTANTÂNEO GALINHA MAGGI 80G
60409075000152,7891000812105,SAO PAULO,SP,NESTLE BRASIL LTDA.,MACARRÃO INSTANTÂNEO GALINHA MAGGI 80G
78099777000142,7896111422601,MEDIANEIRA,PR,NINFA INDUSTRIA DE ALIMENTOS LTDA,MASSA NINFA SEMOLA TRICOLORI PARAFUSO
51377935000122,7896070161214,LEME,SP,MASSAS ALIMENTICIAS DA ROZ LTDA,MACARRAO RIGATONI LONGO DA ROZ
72861461000160,7896048300805,VARGEM GRANDE DO SUL,SP,CAFE PACAEMBU LTDA,CAFE PACAEMBU 500G E.FORTE
13324184000197,7891999970053,SAO PAULO,SP,VIGOR ALIMENTOS S.A,PARMESÃO RALADO VIGOR 50
1131570000183,7898929988164,JAGUARIUNA,SP,CERVEJARIA ZX S.A.,WÄLS DUBBEL STRONG ALE LONG NECK 1 UNIDADE
51723435000103,7896496980857,OSASCO,SP,MAETERRA PRODUTOS NATURAIS LTDA,COOKIES ORGANICO CASTANHA MAE TERRA
33306929000798,7898587764889,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,SHAMPOO ELSEVE REPARAÇÃO TOTAL 5 EXTRA-PROFUNDO
52034139000150,7896003704273,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO.MARILAN TURMIX CHOCOLATE.PRINCESAS
1131570000183,7898605251629,JAGUARIUNA,SP,CERVEJARIA ZX S.A.,CERVEJA COLORADO 600ML OKTOBERFEST ONE WAY
54516661003704,7891010987770,SAO JOSE DOS CAMPOS,SP,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.,ANTI SEPTICO LISTERINE ANTICARIES ZERO 250ML
992173000133,7897754200878,SAO JORGE DO PATROCINIO,PR,M NERONI EIRELI,DOCE XODO ABOBORA
1856022000110,7897042004966,UBERABA,MG,MASTER LINE DO BRASIL LTDA,CREME TRATAMENTO SKALA 1KG JABORANDI UNIT
28053619000183,78917125,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOCOLATE GAROTO TALENTO DIET AVELA
28053619000183,78917125,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOCOLATE GAROTO TALENTO DIET AVELA
4476996000167,7898909755380,SAO SEBASTIAO DO PARAISO,MG,TOZZI INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,ABACAXI EM CALDA TOZZI
54651344000190,7896527700638,SERTAOZINHO,SP,3 X PRODUTOS QUIMICOS LTDA,COMFORT CLASSIC 2 L
70940994000101,7891962005959,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,TORRADINHA LEVEMENTE SALGADA CANAPÉ BAUDUCCO 110G
7526557000100,7891991011877,SAO PAULO,SP,AMBEV S.A.,CERVEJA LATA 269ML BUDWEISER
50221019000136,7896052605231,ITU,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,REFRIG SCHIN 2LT ITUBAINA ZERO
52034139000150,7896003704747,MARILIA,SP,MARILAN ALIMENTOS S/A,COOKIES MARILAN CHOCOLATE
11856283000194,7896607100105,VITORIA DE SANTO ANTAO,PE,ENGARRAFAMENTO PITU LTDA,AGUARD PITU COLA LATA 350ML
5540409000114,7898957617272,CURITIBA,PR,LATINEX INTERNATIONAL IMPORTACAO E EXPORTACAO LTDA,MOLHO TASTE&CO 300G COGUMELO
33306929000798,7899026487208,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,CONDICIONADOR ELSEVE QUERA-LISO MQ
16849231000104,7896051130291,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,LEITE EM PÓ ITAMBÉ INTEGRAL INSTANTÂNEO
7757005000617,7898205923919,LAVRAS,MG,TROP FRUTAS DO BRASIL LTDA,IOGURTE.VERDE CAMPO LACFREE MORANGO 140GR
33040122000160,7896024725189,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,BISCOITO PIRAQUE WAFER LIMAO
43643857000132,7896079820037,SAO PAULO,SP,IND DE TORRONE NOSSA SENHORA DE MONTEVERGINE LTDA,CEREJA AO LICOR VILLAGE CAIXA
23643315000152,7891025109884,SAO PAULO,SP,DANONE LTDA,PETIT SUISSE DANONINHO 320G MULTI
59557124000115,7891035228100,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,LIMPA VIDRO BORRIFADOR VEJA 500ML BIO ÁLCOOL UNIT
60409075000152,7891000071397,SAO PAULO,SP,NESTLE BRASIL LTDA.,NINHO FORTIFICADO SACHÊ
60409075000152,7891000071397,SAO PAULO,SP,NESTLE BRASIL LTDA.,NINHO FORTIFICADO SACHÊ
11507415000172,7896013106371,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,"AMAC SONHO MAGIC LV2L PG1,8L"
7526557000100,7891149104956,SAO PAULO,SP,AMBEV S.A.,"BRAHMA ZERO 0,0% SEM ÁLCOOL LONG NECK 1 UNIDADE"
7526557000100,7891991010511,SAO PAULO,SP,AMBEV S.A.,REFRIGERANTE CITRUS ANTARCTICA 15 LITRO
7526557000100,7891991010511,SAO PAULO,SP,AMBEV S.A.,REFRIGERANTE CITRUS ANTARCTICA 15 LITRO
3816532000190,7891528030142,SAO BERNARDO DO CAMPO,SP,COLGATE PALMOLIVE INDUSTRIAL LTDA,CREME DENTAL TRADICIONAL SORRISO 90G DENTES BRANCOS COM FLUOR UNIT
87315834000174,7891330016778,ARROIO DO MEIO,RS,NEUGEBAUER ALIMENTOS S/A,CHOC.NEUGEBAUER 95G BRANCO C/COOKIES
60409075000152,7891000250488,SAO PAULO,SP,NESTLE BRASIL LTDA.,BEBIDA LACTEA POLPA NESTLE 540G MOR/VITAMINA
60409075000152,7891000250488,SAO PAULO,SP,NESTLE BRASIL LTDA.,BEBIDA LACTEA POLPA NESTLE 540G MOR/VITAMINA
5919420000190,7896179500587,PACAJUS,CE,SUCOS DO BRASIL S/A,SUCO JANDAIA MARACUJA 6/1
6042467000180,7896058225969,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,ROSQUINHA AYMORÉ COCO
22137853000102,7898919412044,GOIANIA,GO,COTY BRASIL COMERCIO LTDA.,COND MONANGE LISO RADIANTE 350ML P COTY
60498706000157,7896036095140,SAO PAULO,SP,CARGILL AGRICOLA S A,POMAROLA TRADICIONAL SACHÊ
6042467000180,7896058256888,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC.AYMORE SALPET QUEIJO 100G
13324184000197,7891999013378,SAO PAULO,SP,VIGOR ALIMENTOS S.A,2-IOG GREGO MARACUJA 24X100G - 760468
50564053000880,7891022859799,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,LIMPADOR MULTI USO VANTAGE TIRA MANCHAS 500ML
2097007000107,7895144899930,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,GOMA DE MASCAR PURE FRUIT 3 MENTOS
60498706000157,7896036095652,SAO PAULO,SP,CARGILL AGRICOLA S A,EXTRATO DE TOMATE TARANTELLA SACHE 300GR
54516661003704,7891010030391,SAO JOSE DOS CAMPOS,SP,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.,SHAMPOO INFANTIL JOHNSON JOHNSON 200ML CACHEADOS UNIT
60409075000152,7891000107645,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOCOLATE ALPINO C/18
60409075000152,7891000107645,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOCOLATE ALPINO C/18
1551272000142,7898031172956,RECIFE,PE,ASA INDUSTRIA E COMERCIO LTDA,SABAO EM PO INVICTO 1KG LAVANDA
12285276000142,7896004400150,MACEIO,AL,SOCOCO SA INDUSTRIAS ALIMENTICIAS,LEITE DE COCO SOCOCO
73410326000160,7897395099213,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,VODKA NORDIKA 1L
17467515000107,7896490290686,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,REFRESCO EM PO FRISCO C/ VIT MARACUJA 25G
62546387000133,7896292309838,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MACARRÃO INST PREDILECTA CARNE
7526557000100,7891149441501,SAO PAULO,SP,AMBEV S.A.,SUKITA LARANJA GARRAFA PET
46344354000669,7891132009688,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,SOPA VONO CHEF CREME DE QUEIJO
33033028000184,7895800309780,CURITIBA,PR,MONDELEZ BRASIL LTDA,"CHICLE TRIDENT MELANCIA TWIST 21UNIDADE X 8,5G"
6042467000180,7896058202915,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO ÁGUA E SAL AYMORÉ
30153506000100,7896000712967,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,SHAMPOO USO DIÁRIO NIELY GOLD 300ML LISO PERFEITO UNIT
55630289000114,7896214533051,ITATIBA,SP,HERO BRASIL S.A.,GELEIA DE DAMASCO DIET
1339808000160,7896998705217,POCOS DE CALDAS,MG,INDUSTRIA DE PANIFICACAO NEWBREAD LTDA,BISCOITO NEWBREAD ROSQUINHAS MILHO
28053619000183,7891008113471,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOCOLATE.GAROTO BATON RECHEADO.LEITE
28053619000183,7891008113471,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOCOLATE.GAROTO BATON RECHEADO.LEITE
11507415000172,7896013103554,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,AMAC SONHO ERVA DOCE 500ML
17467515000107,7896005802588,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAFÉ GOURMET À VÁCUO TRÊS CORAÇÕES
2279324000489,7891167022157,SAO PAULO,SP,GDC ALIMENTOS S.A,FILE SARDINHA G.DA COSTA 85GR AZEITEDE OLIVA
60409075000152,7891000464908,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOCOLATE NESTLE CHARGE
