cnpj_store,gtin,category,cnpj_manufacturer,city,state,name,description
71322150001301,7891149040308,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,BRAHMA MALZBIER LONG NECK 1 UNIDADE
17676214000185,7891149040308,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,BRAHMA MALZBIER LONG NECK 1 UNIDADE
47508411134004,7898954360348,SUCOS E REFRESCOS,17385999000137,SAO PAULO,SP,"W PESQUISA, TECNOLOGIA E INDUSTRIA DE ALIMENTOS EIRELI",CHA DE HIBISCO TEA 1L LUMINUS
47508411152681,7891048036662,CAFÉS E CHÁS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,CHA OETKER FL FR PESSEGO CASSIS C/15 SAQ
76430438007184,7894900031706,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFR FANTA 3LT LARANJA
43235985000732,7894900031706,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFR FANTA 3LT LARANJA
9535928000730,7894900031706,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFR FANTA 3LT LARANJA
1915625001037,7894900031706,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFR FANTA 3LT LARANJA
39346861029909,7894900031706,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFR FANTA 3LT LARANJA
63960023575,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
71322150004408,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
47508411135833,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
39346861029909,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
71322150001301,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
71322150003266,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
6057223023112,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
3640467002219,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
76430438007184,7891991014786,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA BUDWEISER 550ML GARRAFA
71322150003266,7891079001561,CERVEJAS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO MIOJO LÁMEN CREMOSO FRANGO NISSIN 88G
9379531000101,7891079001561,MASSAS E MOLHOS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO MIOJO LÁMEN CREMOSO FRANGO NISSIN 88G
71322150004408,7891079001561,MASSAS E MOLHOS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO MIOJO LÁMEN CREMOSO FRANGO NISSIN 88G
9535928000730,7891079001561,MASSAS E MOLHOS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO MIOJO LÁMEN CREMOSO FRANGO NISSIN 88G
13004510024100,7891079001561,MASSAS E MOLHOS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO MIOJO LÁMEN CREMOSO FRANGO NISSIN 88G
76430438007184,7891079001561,MASSAS E MOLHOS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO MIOJO LÁMEN CREMOSO FRANGO NISSIN 88G
3640467002219,7891079001561,MASSAS E MOLHOS,60945169001037,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO MIOJO LÁMEN CREMOSO FRANGO NISSIN 88G
39346861026802,7896051121251,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBÉ NATURAL
63960023575,7896051121251,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBÉ NATURAL
39346861029909,7896051121251,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBÉ NATURAL
47508411110687,7896051121251,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBÉ NATURAL
41185455001501,7896005213018,MASSAS E MOLHOS,14998371000119,FORTALEZA,CE,J MACEDO S/A,MAC BRANDINI ESPAG 500G
5154589000368,7896005213018,MASSAS E MOLHOS,14998371000119,FORTALEZA,CE,J MACEDO S/A,MAC BRANDINI ESPAG 500G
47508411110687,7896005213018,MASSAS E MOLHOS,14998371000119,FORTALEZA,CE,J MACEDO S/A,MAC BRANDINI ESPAG 500G
75315333008002,7891132019076,TEMPEROS E CONDIMENTOS,46344354000669,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,"TEMPERO COMPLETO SABOR A MI ALHO, SAL E CEBOLA"
76430438007184,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
3640467002219,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
47508411113945,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
75315333007111,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
13004510024100,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
47508411134004,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
47508411135833,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
43235985000732,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
63960006212,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
21911839000232,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
3720882000905,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
47508411110687,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
71322150004408,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
9535928000730,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
1915625001037,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
75315333009246,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
39346861029909,7894900011517,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA COLA 2L
47508411152681,7891048036204,CAFÉS E CHÁS,61193496000151,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,PRETO MATTE LEÃO 15 SACHÊS G
3640467002219,7896763621223,MASSAS E MOLHOS,48205157000180,GARCA,SP,ORLANDO ZANCOPE & CIA. LTDA.,MACARRÃO PAULISTA PENNE
71322150004408,7896763621223,MASSAS E MOLHOS,48205157000180,GARCA,SP,ORLANDO ZANCOPE & CIA. LTDA.,MACARRÃO PAULISTA PENNE
76430438007184,7891999007018,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,VIGOR IOGURTE MIX BLACK & WHITE
47508411135833,7891999007018,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,VIGOR IOGURTE MIX BLACK & WHITE
39346861029909,7891999007018,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,VIGOR IOGURTE MIX BLACK & WHITE
5154589000368,7896003941517,MASSAS E MOLHOS,29737368003487,GUARAREMA,SP,MASTERFOODS BRASIL ALIMENTOS LTDA.,MOLHO P/SALADA MASTERFOODS ROSE 240GR
71322150003266,7896003941517,MASSAS E MOLHOS,29737368003487,GUARAREMA,SP,MASTERFOODS BRASIL ALIMENTOS LTDA.,MOLHO P/SALADA MASTERFOODS ROSE 240GR
75315333009246,7896003941517,MASSAS E MOLHOS,29737368003487,GUARAREMA,SP,MASTERFOODS BRASIL ALIMENTOS LTDA.,MOLHO P/SALADA MASTERFOODS ROSE 240GR
6057223023112,7896003941517,MASSAS E MOLHOS,29737368003487,GUARAREMA,SP,MASTERFOODS BRASIL ALIMENTOS LTDA.,MOLHO P/SALADA MASTERFOODS ROSE 240GR
75315333008002,7896383730121,DESTILADOS,15209980000104,FORTALEZA,CE,YPIOCA INDUSTRIAL DE BEBIDAS S.A,AGUARD YPIOCA MEL/LIMAO
32860231000676,7899026459960,CABELO,33306929000798,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,SHAMPOO ELSEVE REPARAÇÃO TOTAL 5+
41185455000378,7899026459960,CABELO,33306929000798,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,SHAMPOO ELSEVE REPARAÇÃO TOTAL 5+
13004510024100,7899026459960,CABELO,33306929000798,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,SHAMPOO ELSEVE REPARAÇÃO TOTAL 5+
63960023575,7899026459960,CABELO,33306929000798,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,SHAMPOO ELSEVE REPARAÇÃO TOTAL 5+
6057223023112,7896275980917,DOCES E SOBREMESAS,77595395000228,MEDIANEIRA,PR,FRIMESA COOPERATIVA CENTRAL,DOCE LEITE FRIMESA RESERVA 400G
9379531000101,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
63960023575,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
71322150004408,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
39346861026802,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
63960006212,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
39346861029909,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
11517841005903,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
71322150003266,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
17676214000185,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
6057223023112,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
47508411135833,7891149103270,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERVEJA NACIONAL BRAHMA
47508411135833,7891999011398,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR BLUEBERRY
76430438007184,7891999011398,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR BLUEBERRY
47508411137100,7891999011398,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR BLUEBERRY
8540603000198,7891999011398,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR BLUEBERRY
39346861029909,7891999011398,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR BLUEBERRY
47508411113945,7891091017267,CAFÉS E CHÁS,8811226001903,CABEDELO,PB,SAO BRAZ S/A INDUSTRIA E COMERCIO DE ALIMENTOS,CAFE C/LEITE SAO BRAS 330GR POTE
76430438007184,7896317104028,REFRIGERANTES,72077514000156,SAO JOSE DO RIO PRETO,SP,REFRIGERANTES ARCO IRIS LTDA,REFRIGERANTE COTUBA - LATA
71322150003266,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
39346861029909,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
63960006212,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
13004510024100,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
76430438007184,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
71322150004408,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
3640467002219,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
39346861026802,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
9379531000101,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
75315333008274,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
1915625001037,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
63960023575,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
71322150001301,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
17676214000185,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
75315333008002,7896045512317,CERVEJAS,19900000000176,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA KAISER
3720882000905,7895144603599,BOMBONIERE,2097007000107,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,GOMA MENTOS STICK FRUTAS VERMELHAS C/3U
76430438007184,7895144603599,BOMBONIERE,2097007000107,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,GOMA MENTOS STICK FRUTAS VERMELHAS C/3U
47508411134004,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
47508411135833,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
21911839000232,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
17676214000185,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
71322150001301,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
3720882000905,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
47508411110687,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
3640467002219,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
76430438007184,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
1915625001037,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
6057223023112,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
47508411113945,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
75315333009246,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
75315333007111,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
13004510024100,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
39346861029909,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
43235985000732,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
63960006212,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
9535928000730,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
71322150004408,7894900051513,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE FANTA UVA 2 LITROS
47508411152681,7898409950889,DOCES E SOBREMESAS,60934551000588,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,MISTURA BOLO FLEISCHMANN MILHO
63960005917,7898409950889,"BOLOS, BISCOITOS E BOLACHAS",60934551000588,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,MISTURA BOLO FLEISCHMANN MILHO
76430438007184,7898409950889,"BOLOS, BISCOITOS E BOLACHAS",60934551000588,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,MISTURA BOLO FLEISCHMANN MILHO
3640467002219,7898377660094,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,THEREZÓPOLIS GOLD PREMIUM GARRAFA 1 UNIDADE
47508411134004,7898377660094,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,THEREZÓPOLIS GOLD PREMIUM GARRAFA 1 UNIDADE
63960006212,7898377660094,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,THEREZÓPOLIS GOLD PREMIUM GARRAFA 1 UNIDADE
47508411135833,7898377660094,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,THEREZÓPOLIS GOLD PREMIUM GARRAFA 1 UNIDADE
71322150001301,7898377660094,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,THEREZÓPOLIS GOLD PREMIUM GARRAFA 1 UNIDADE
71322150004408,7898377660094,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,THEREZÓPOLIS GOLD PREMIUM GARRAFA 1 UNIDADE
71322150001301,7891149108480,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERV SKOL PURO MALTE LT 269ML
71322150004408,7891149108480,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERV SKOL PURO MALTE LT 269ML
71322150003266,7891149108480,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERV SKOL PURO MALTE LT 269ML
63960006212,7891149108480,CERVEJAS,7526557000100,SAO PAULO,SP,AMBEV S.A.,CERV SKOL PURO MALTE LT 269ML
71322150003266,7898962676189,"BOLOS, BISCOITOS E BOLACHAS",2957518000143,SAO PAULO,SP,PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,COOKIES TODDY 150G DOCE LEITE
63960005917,7898962676189,"BOLOS, BISCOITOS E BOLACHAS",2957518000143,SAO PAULO,SP,PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,COOKIES TODDY 150G DOCE LEITE
47508411152681,7898962676189,"BOLOS, BISCOITOS E BOLACHAS",2957518000143,SAO PAULO,SP,PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,COOKIES TODDY 150G DOCE LEITE
76430438007184,7898962676189,"BOLOS, BISCOITOS E BOLACHAS",2957518000143,SAO PAULO,SP,PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,COOKIES TODDY 150G DOCE LEITE
71322150001301,7898962676189,"BOLOS, BISCOITOS E BOLACHAS",2957518000143,SAO PAULO,SP,PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,COOKIES TODDY 150G DOCE LEITE
47508411135833,7898962676189,"BOLOS, BISCOITOS E BOLACHAS",2957518000143,SAO PAULO,SP,PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,COOKIES TODDY 150G DOCE LEITE
47508411113945,7898962676189,"BOLOS, BISCOITOS E BOLACHAS",2957518000143,SAO PAULO,SP,PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,COOKIES TODDY 150G DOCE LEITE
63960023575,7891000114032,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
63960023575,7891000114032,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
41185455000378,7891000114032,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
41185455000378,7891000114032,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
3720882000905,7891000114032,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
3720882000905,7891000114032,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
3720882000905,7891000114032,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
3720882000905,7891000114032,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
41185455001501,7891000114032,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
41185455001501,7891000114032,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOG NESTLE LIQ 170G ZERO LACTOSE MORANGO
17676214000185,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
21911839000232,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
71322150001301,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
3720882000905,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
47508411110687,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
47508411135833,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
47508411113945,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
75315333009246,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
13004510024100,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
3640467002219,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
9535928000730,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
71322150004408,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
1915625001037,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
6057223023112,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
43235985000732,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
63960006212,78910942,REFRIGERANTES,7526557000100,SAO PAULO,SP,AMBEV S.A.,GUARANA ANTARCTICA
