cnpj,gtin,city,state
01838723000127,07893000004757,Itajaí,SC
33040122000160,07896024724700,RIO DE JANEIRO,RJ
45997418000153,07894900603705,RIO DE JANEIRO,RJ
06042467000180,07896058255041,CAMPINAS,SP
05975111000137,07898085943847,PAULINIA,SP
61068276000104,07891150037366,VALINHOS,SP
00063960000109,07891737825447,PORTO ALEGRE,RS
52034139000150,07896003702590,MARILIA,SP
16849231000104,07896051123828,BELO HORIZONTE,MG
56851355000149,07896085864209,SAO BERNARDO DO CAMPO,SP
70940994000101,07891053710113,GUARULHOS,SP
09991639000150,07897353900759,CARUARU,PE
50564053000880,07891022849585,SAO BERNARDO DO CAMPO,SP
02365095000172,07898939253153,PALMEIRA DOS INDIOS,AL
01339808000160,07896998705101,POCOS DE CALDAS,MG
03861512000130,07898286202910,ITAPORANGA D AJUDA,SE
07526557000100,07891149106486,SAO PAULO,SP
21230479000122,07897618800053,MONTE SANTO DE MINAS,MG
02290277000121,07896007548514,SUZANO,SP
54505052000149,07896065810592,CAMPOS DO JORDAO,SP
02914460000150,07894904015849,SAO PAULO,SP
01551272000142,07898366930542,RECIFE,PE
10483444000189,07898403781632,MORADA NOVA,CE
03116028000187,07896775101676,SANTO ANTONIO DA PATRULHA,RS
30066989000105,07896229906031,NOVA IGUACU,RJ
23643315000152,07891025178958,SAO PAULO,SP
01856022000110,07897042013791,UBERABA,MG
07526557000100,07891149104468,SAO PAULO,SP
55335939000280,07896181502043,PRESIDENTE PRUDENTE,SP
50955707000472,07896102502688,BARUERI,SP
59557124000115,07891035041006,SAO PAULO,SP
60409075000152,07891000109885,SAO PAULO,SP
30153506000100,07896000724465,NOVA IGUACU,RJ
07206816000115,07891152341102,FORTALEZA,CE
61193496000151,07891048048948,SAO PAULO,SP
17467515000107,07896224836173,SANTA LUZIA,MG
08864807000184,07898944992375,ARACAJU,SE
00063960000109,07891737204884,PORTO ALEGRE,RS
04205454000150,07898341430074,SAO PAULO,SP
23643315000152,07891025115380,SAO PAULO,SP
52034139000150,07896003706901,MARILIA,SP
02279324000489,07891167011953,SAO PAULO,SP
22229207000175,07896021302994,MACHADO,MG
87547428000137,07896023012495,BENTO GONCALVES,RS
07526557000100,07891991000727,SAO PAULO,SP
23643315000152,07891025113928,SAO PAULO,SP
61068276000104,07891150058675,VALINHOS,SP
04429377000111,07898292888283,SAO PAULO,SP
70940994000101,07891962052564,GUARULHOS,SP
02948769000161,07898917072943,ITUPEVA,SP
01851716000165,07896071001113,APARECIDA DE GOIANIA,GO
03816532000190,07891528032535,SAO BERNARDO DO CAMPO,SP
50955707000472,07896102582222,BARUERI,SP
02333707000145,07896089011869,JUNDIAI,SP
12363594000184,07896016411090,MACEIO,AL
52034139000150,07896003701654,MARILIA,SP
28053619000183,07891008109856,VILA VELHA,ES
21992946000151,07896259411796,LAGOA DA PRATA,MG
62546387000133,07896292310599,MATAO,SP
30153506000100,07896000722683,NOVA IGUACU,RJ
29737368001271,07896423456653,GUARAREMA,SP
73410326000160,07897395030216,RIO DE JANEIRO,RJ
01615814000101,07891700013208,SAO PAULO,SP
10242889000177,07898939509045,SAO PAULO,SP
07526557000100,07891991006088,SAO PAULO,SP
02736595000173,07898905356307,MACEIO,AL
17090600000190,07898954857381,MORENO,PE
01838723000127,07893000081598,Itajaí,SC
31565104000177,07894321242521,SAO PAULO,SP
05117323000183,07898902299263,ITAPOLIS,SP
01307936000122,07898099393485,LEME,SP
61193496000151,07891048038468,SAO PAULO,SP
88618285000170,07896412802409,CAXIAS DO SUL,RS
11507415000172,07896013103592,PAULISTA,PE
40568933000102,07897318572816,IBIRAPOA,BA
14049467000130,07891097000195,SAO PAULO,SP
60779014000187,07891153034775,SAO BERNARDO DO CAMPO,SP
08864807000184,07898944992368,ARACAJU,SE
03116028000187,07896775179408,SANTO ANTONIO DA PATRULHA,RS
07634785000101,07896510100025,MARANGUAPE,CE
70940994000101,07891962037226,GUARULHOS,SP
47508411110504,07895000475223,SAO PAULO,SP
61068276000104,07891150053946,VALINHOS,SP
60409075000152,07891000255971,SAO PAULO,SP
04922237000180,07898370780072,SAO PAULO,SP
88379771000182,07909485393917,NOVO HAMBURGO,RS
07604556000136,07896000594075,RECIFE,PE
62546387000133,07896292360303,MATAO,SP
56073307000177,07896066764146,MARILIA,SP
07206816000115,07896005030035,FORTALEZA,PE
01838723000127,07891515977412,Itajaí,SC
60409075000152,07891168100014,SAO PAULO,SP
46278537000119,07896115701528,OSASCO,SP
02286974000109,07896462300139,DIADEMA,SP
62546387000133,07896292300545,MATAO,SP
61068276000104,07891150062405,VALINHOS,SP
01851716000165,07896071023115,APARECIDA DE GOIANIA,GO
53512810000193,07896256080186,SAO JOSE DO RIO PRETO,SP
29017852000173,07896240705750,RIO DE JANEIRO,RJ
46025722000100,07896022204822,SUMARE,SP
13324184000197,07891999013361,SAO PAULO,SP
23643315000152,07891025106548,SAO PAULO,SP
16849231000104,07896051122463,BELO HORIZONTE,MG
84046101000193,07891107101683,SAO PAULO,SP
62691043000118,07896066342191,DIADEMA,SP
08811226001903,07891091010305,CABEDELO,PB
08142803000192,07896183201395,SAO PAULO,SP
47508411110504,07895000329809,SAO PAULO,SP
15209980000104,07896383700827,FORTALEZA,CE
03861512000130,07898286200831,ITAPORANGA D AJUDA,SE
78860863000126,07896327511328,CHAPECO,SC
29588019000182,07896336803896,TERESOPOLIS,RJ
02279324000489,07891167022010,SAO PAULO,SP
62546387000133,07896292351400,MATAO,SP
17467515000107,07896081800348,SANTA LUZIA,MG
07206816000115,07891152301052,FORTALEZA,CE
47508411110504,07895000487059,SAO PAULO,SP
02340534000192,07896945401575,CUSTODIA,PE
02195380000192,07898951850088,SAO PAULO,SP
82641986000143,07891031405017,BLUMENAU,SC
33033028000184,00000078939318,CURITIBA,PR
33033028000184,00000078939301,CURITIBA,PR
04827795000167,07898137935004,MONTE MOR,SP
60945169001037,07891079000489,IBIUNA,SP
07872794000122,07898927259235,SAO PAULO,SP
02864417000128,07898904771729,CAHOEIRAS DE MACACU,RJ
33040122000160,07896024721198,RIO DE JANEIRO,RJ
61586558000195,07891095062119,SAO PAULO,SP
46025722000100,07896022202620,SUMARE,SP
23643315000152,07891025115304,SAO PAULO,SP
02702075000140,07898206182506,LIMEIRA,SP
07526557000100,07891991011723,SAO PAULO,SP
02419557000197,07898115901434,SAO PAULO,SP
28053619000183,07891008101959,VILA VELHA,ES
54516661003704,07891010568771,SAO JOSE DOS CAMPOS,SP
60945169001037,07891079001028,IBIUNA,SP
28053619000183,00000078907461,VILA VELHA,ES
87547188000170,07891141022852,BENTO GONCALVES,RS
01682147000171,07898936152428,CIANORTE,PR
61004958000145,07896760901717,ARUJA,SP
00048785000172,07896445470538,FORTALEZA,CE
61193496000151,07891048045145,SAO PAULO,SP
01731172000106,07898080660183,TUBARAO,SC
61068276000104,07891150049765,VALINHOS,SP
13324184000197,07896068000617,SAO PAULO,SP
02744273000176,07898125760519,MACHADO,MG
17159518000175,07896417204628,CONTAGEM,MG
70940994000101,07891962015484,GUARULHOS,SP
76490184000187,07891098010421,RIO DE JANEIRO,RJ
56036312000100,07896657720353,SOCORRO,SP
55840102000107,07898937826878,EMBU DAS ARTES,SP
23643315000152,07891025109372,SAO PAULO,SP
01615814000101,07894000181011,SAO PAULO,SP
17960315000183,07898954975634,CAMPO BOM,RS
02932074000191,07896094913004,SAO PAULO,SP
59104737000105,07891125064496,SAO BERNARDO DO CAMPO,SP
07526557000100,07891149108480,SAO PAULO,SP
87315834000174,07891110071904,ARROIO DO MEIO,RS
84432111000167,07896038321056,JARAGUA DO SUL,SC
52034139000150,07896003706581,MARILIA,SP
07206816000115,07896085072314,FORTALEZA,CE
00382468002131,07891024036969,SAO BERNARDO DO CAMPO,SP
43461789000190,07896098900123,AMPARO,SP
31565104000177,07892840813444,SAO PAULO,SP
84869593000117,07896272005682,SAO JOSE DOS PINHAIS,PR
61068276000104,07891037013629,SAO PAULO,SP
58609751000190,07896573360602,TAUBATE,SP
61068276000104,07891150018778,VALINHOS,SP
07206816000115,07896213003111,FORTALEZA,CE
60409075000152,07891000103937,SAO PAULO,SP
01838723000127,07891515503659,Itajaí,SC
61068276000104,07891150030657,VALINHOS,SP
17467515000107,07896490288775,SANTA LUZIA,MG
61068276000104,07891150051881,VALINHOS,SP
00382468002131,07891024132371,SAO BERNARDO DO CAMPO,SP
29689346000120,07896260700537,TRINDADE,GO
07206816000115,07896085072307,FORTALEZA,CE
07526557000100,07891149105571,SAO PAULO,SP
05771868000109,07898903594183,MANDAGUACU,PR
07334368000135,07898083660777,CONTAGEM,MG
56370364000118,07891151035484,RIO CLARO,SP
52034139000150,07896003704709,MARILIA,SP
62691043000118,07891193020400,DIADEMA,SP
60498706000157,07896036090626,SAO PAULO,SP
60409075000152,07891000092606,SAO PAULO,SP
60409075000152,07891000249932,SAO PAULO,SP
35504133000180,07898012860186,PATOS,PB
11507415000172,07896013100997,PAULISTA,PE
21992946000151,07896259416357,LAGOA DA PRATA,MG
02932074000191,07896094908635,SAO PAULO,SP
31565104000177,07892840813130,SAO PAULO,SP
01551272000142,07898366930481,RECIFE,PE
22492169000149,07896005301593,VISCONDE DO RIO BRANCO,MG
00104603000133,07896013544142,NOVA IGUACU,RJ
07496057000172,07898022210438,ARAPIRACA,AL
33040122000160,07896024720207,RIO DE JANEIRO,RJ
45997418000153,07894900521009,RIO DE JANEIRO,RJ
60409075000152,07891000248768,SAO PAULO,SP
14049467000130,07891097000072,SAO PAULO,SP
04892455000110,07896791902844,SETE LAGOAS,MG
65979973000160,07896048706041,BRAGANCA PAULISTA,SP
59104737000105,07891125064502,SAO BERNARDO DO CAMPO,SP
10483444000189,07898403780598,MORADA NOVA,CE
16849231000104,07896051129011,BELO HORIZONTE,MG
62000278000116,07891021006071,SAO PAULO,SP
31565104000177,07894321231228,SAO PAULO,SP
07206816000115,07896213001339,FORTALEZA,CE
61193496000151,07891048014196,SAO PAULO,SP
05552477000101,07898497186320,ABREU E LIMA,PE
70940994000101,07891962042299,GUARULHOS,SP
31565104000177,07892840802745,SAO PAULO,SP
02176615000107,07898126404207,ALVINOPOLIS,MG
62461140000114,07891203021601,SAO PAULO,SP
91319392000101,07896452111073,FARROUPILHA,RS
50221019000136,07896052605279,ITU,SP
61155511000177,07891965120215,SAO PAULO,SP
05771868000109,07898903594091,MANDAGUACU,PR
01838723000127,07891515488116,Itajaí,SC
61068276000104,07891150032866,VALINHOS,SP
13324184000197,07891999010629,SAO PAULO,SP
61075099000185,07896237901882,SAO PAULO,SP
51723435000103,07896496981069,OSASCO,SP
03306224000114,07898221931257,IGARASSU,PE
61068276000104,07891150042117,VALINHOS,SP
61070694000128,07896007840007,SAO PAULO,SP
09342379000192,07896085391545,MACEIO,AL
50564053000880,07891022100617,SAO BERNARDO DO CAMPO,SP
62546387000133,07896292305793,MATAO,SP
84869593000117,07896272004678,SAO JOSE DOS PINHAIS,PR
77595395000228,07896275980917,MEDIANEIRA,PR
61068276000104,07891150055162,VALINHOS,SP
14049467000130,07896034669688,SAO PAULO,SP
50493170000123,07896255500180,RIBEIRAO PRETO,SP
04107020000117,07896079431110,PORTO ALEGRE,RS
02489981000108,07898286190675,LAGARTO,SE
81727414000119,07896283006234,CURITIBA,PR
33040122000160,07896024734174,RIO DE JANEIRO,RJ
22229207000175,07896021300365,MACHADO,MG
13324184000197,07891999011442,SAO PAULO,SP
07526557000100,07891149210503,SAO PAULO,SP
62691043000118,07896066303680,DIADEMA,SP
61068276000104,07891150043435,VALINHOS,SP
31565104000177,07894321722047,SAO PAULO,SP
04649486000144,07898344030240,SANTO ANTONIO DE PADUA,RJ
61068276000104,07891150050105,VALINHOS,SP
30153506000100,07896000722508,NOVA IGUACU,RJ
51723435000103,07896496917808,OSASCO,SP
06039592000131,07898915653342,CERQUILHO,SP
33040122000160,07896024722591,RIO DE JANEIRO,RJ
79863569003822,07898525450133,SAO JOAO,PR
61068276000104,07891150017382,VALINHOS,SP
07206816000115,07896264600796,FORTALEZA,CE
10678481000223,07898930883113,SAO PAULO,SP
59104737000105,07891125100019,SAO BERNARDO DO CAMPO,SP
02279324000489,07891167014022,SAO PAULO,SP
61105722000103,07896049508521,SAO PAULO,SP
07526557000100,07891149200306,SAO PAULO,SP
08511719000107,07896744002614,MACEIO,AL
28053619000183,07891008123128,VILA VELHA,ES
07206816000115,07896205756391,FORTALEZA,CE
03816532000190,07891528037042,SAO BERNARDO DO CAMPO,SP
01851716000165,07896071024518,APARECIDA DE GOIANIA,GO
28053619000183,07891008209877,VILA VELHA,ES
06034119000161,07896046703165,BARUERI,SP
30153506000100,07896000725226,NOVA IGUACU,RJ
61155511000177,07891965516933,SAO PAULO,SP
31565104000177,07894321771175,SAO PAULO,SP
24949232000159,07891143012585,SAO PAULO,SP
46025722000100,07896022207243,SUMARE,SP
18882209000191,07896825400346,SAO PAULO,SP
61068276000104,07891150062399,VALINHOS,SP
70940994000101,07891962051055,GUARULHOS,SP
52034139000150,07896003706604,MARILIA,SP
61068276000104,07891150062368,VALINHOS,SP
05317992000107,07898902456185,SAO PAULO,SP
50221019000136,07896052601660,ITU,SP
60934551000588,07898409957598,SAO PAULO,SP
02097007000107,07895144293080,VINHEDO,SP
84046101000193,07891080400605,SAO PAULO,SP
78860863000126,07896327511380,CHAPECO,SC
01856022000110,07897042010721,UBERABA,MG
07634785000101,07896510100094,MARANGUAPE,CE
51665073000133,07896286607568,RIBEIRAO PRETO,SP
33306929000798,07899026483446,SAO PAULO,SP
09641406000128,07896069574766,NEVES PAULISTA,SP
60498706000157,07896036094945,SAO PAULO,SP
61068276000104,07891150051775,VALINHOS,SP
47508411110504,07895000453115,SAO PAULO,SP
01551272000142,07898031171065,RECIFE,PE
07526557000100,07891991008761,SAO PAULO,SP
43461789000190,07896098901236,AMPARO,SP
59557124000115,07891035051869,SAO PAULO,SP
31565104000177,07894321222103,SAO PAULO,SP
54114327000113,07896683411898,ITU,SP
35044791000136,07897399620024,IPAUMIRIM,CE
60409075000152,00000078936713,SAO PAULO,SP
09991639000150,07897353901077,CARUARU,PE
60409075000152,07891000107706,SAO PAULO,SP
08505736000123,07897664150409,SAO PAULO,SP
62546387000133,07896292320291,MATAO,SP
14998371000119,07896005212905,FORTALEZA,CE
60945169001037,07891079000397,IBIUNA,SP
01394209000140,07897158718467,BRODOWSKI,SP
64904295000103,07896114990022,SAO PAULO,SP
25141438000110,07898960482218,SAO PAULO,SP
85720290000109,07896202892023,LAURENTINO,SC
43816719002402,07898024397090,SAO PAULO,SP
22135959000177,07897076020215,LUZ,MG
59557124000115,07891035228285,SAO PAULO,SP
16867985000197,07896268000165,SERTAOZINHO,SP
69125052000190,07896044954576,JANDIRA,SP
61193496000151,07891048050606,SAO PAULO,SP
61068276000104,07891150050143,VALINHOS,SP
07757005000617,07898205923339,LAVRAS,MG
61068276000104,07891150028883,VALINHOS,SP
82945932000171,07896011107042,SAO LOURENCO D'OESTE,SC
03040465000164,07898176580722,SAO PAULO,SP
01615814000101,07891700011006,SAO PAULO,SP
60409075000152,07891000241370,SAO PAULO,SP
07604556000136,07896000530066,RECIFE,PE
07206816000115,07896085085895,FORTALEZA,CE
07880049000125,07896653707716,FRANCA,SP
52034139000150,07896003702309,MARILIA,SP
61586558000195,07891095015047,SAO PAULO,SP
12213443000140,07896481171109,ARAPIRACA,AL
01121175000110,07896245705427,SENADOR CANEDO,GO
60409075000152,07891000252185,SAO PAULO,SP
16849231000104,07896051146407,BELO HORIZONTE,MG
02089969000106,07898215151814,BELA VISTA DE GOIAS,GO
33040122000160,07896024770134,RIO DE JANEIRO,RJ
07206816000115,07896205772773,FORTALEZA,CE
61068276000104,07891150051911,VALINHOS,SP
60409075000152,07891000103258,SAO PAULO,SP
02333707000145,07896089060034,JUNDIAI,SP
00069957000194,07898152996974,CURITIBA,PR
46278537000119,07896115700491,OSASCO,SP
04107020000117,07896079441119,PORTO ALEGRE,RS
23643315000152,07891025102700,SAO PAULO,SP
00588458000103,07897517207212,MONTE ALTO,SP
31565104000177,07892840254841,SAO PAULO,SP
02340534000192,07896945400035,CUSTODIA,PE
47508411110504,07895000485390,SAO PAULO,SP
13324184000197,07891999014740,SAO PAULO,SP
61105722000103,07896049508545,SAO PAULO,SP
53512810000193,07896256080308,SAO JOSE DO RIO PRETO,SP
01551272000142,07898031170341,RECIFE,PE
33040122000160,07896024723802,RIO DE JANEIRO,RJ
17159518000175,07896417204017,CONTAGEM,MG
23643315000152,07891025115830,SAO PAULO,SP
13324184000197,07896096013320,SAO PAULO,SP
56851355000149,07896085869174,SAO BERNARDO DO CAMPO,SP
79638524001800,07891089044244,CURITIBA,PR
12678989000176,07896514701846,PINHEIRO PRETO,SC
00382468002131,07891024038703,SAO BERNARDO DO CAMPO,SP
56925019000101,07896547500843,SANTA RITA DO PASSA QUATRO,SP
05804728000190,07898904189227,TERRA ROXA,SP
43461789000190,07896098900741,AMPARO,SP
01838723000127,07893000980006,Itajaí,SC
00441885000164,07897173093341,JANDIRA,SP
51723435000103,07896496917204,OSASCO,SP
52034139000150,07896003706994,MARILIA,SP
62546387000133,07896292304208,MATAO,SP
01773518000120,07898524344365,JANDIRA,SP
02279324000489,07891167012103,SAO PAULO,SP
50955707000472,07896102509144,BARUERI,SP
07604556000136,07896005400043,RECIFE,PE
33247743000110,07896015591113,RIO DE JANEIRO,RJ
61068276000104,07891150061576,VALINHOS,SP
00441885000164,07897173001254,JANDIRA,SP
12649349000138,07896963400864,NATAL,RN
07526557000100,07891149108305,SAO PAULO,SP
47508411110504,07895000429424,SAO PAULO,SP
01615814000101,07894000000213,SAO PAULO,SP
59557124000115,07891035080302,SAO PAULO,SP
57497539000115,07893091007828,SANTO ANDRE,SP
21992946000151,07896259412861,LAGOA DA PRATA,MG
79638524001800,07891089061654,CURITIBA,PR
61586558000195,07891095200184,SAO PAULO,SP
05919420000190,07896179501799,PACAJUS,CE
62546387000133,07896292309005,MATAO,SP
16849231000104,07896051125037,BELO HORIZONTE,MG
01307936000122,07898099393492,LEME,SP
07206816000115,07891152300116,FORTALEZA,CE
21072669000169,07898629570348,BAURU,SP
62546387000133,07896292306424,MATAO,SP
08505736000123,07897664168220,SAO PAULO,SP
13492669000190,07898953990065,SAO PAULO,SP
17159518000175,07896417202624,CONTAGEM,MG
61068276000104,07891150061408,VALINHOS,SP
58609751000190,07896573360343,TAUBATE,SP
60945169001037,07891079000427,IBIUNA,SP
70940994000101,07891962037424,GUARULHOS,SP
61070694000128,07896007826476,SAO PAULO,SP
14049467000130,07891097000638,SAO PAULO,SP
60934551000588,07898409951572,SAO PAULO,SP
07604556000136,07896000530653,RECIFE,PE
46025722000100,07896022200541,SUMARE,SP
46948287000187,07896261401563,CATANDUVA,SP
61068276000104,07891150040373,VALINHOS,SP
10483444000189,07898403781533,MORADA NOVA,CE
01551272000142,07898031170457,RECIFE,PE
26513839000117,07898646310026,CAUCAIA,CE
04429377000111,07898292888245,SAO PAULO,SP
47508411110504,07895000453221,SAO PAULO,SP
13324184000197,07891999011435,SAO PAULO,SP
17960315000183,07898954975832,CAMPO BOM,RS
09342379000192,07896085302022,MACEIO,AL
61068276000104,07891037744509,SAO PAULO,SP
60409075000152,07891000024454,SAO PAULO,SP
04833180000143,07898370100139,RECIFE,PE
50955707000472,07896102592993,BARUERI,SP
02279324000489,07891167011779,SAO PAULO,SP
22137853000102,07892940000010,GOIANIA,GO
02290277000121,07896018703070,SUZANO,SP
61068276000104,07891150008953,VALINHOS,SP
01708217000113,07898915949292,PETROPOLIS,RJ
01773518000120,07898524347038,JANDIRA,SP
44242287000131,07896248101073,BARUERI,SP
62598586000195,07891032015215,SAO PAULO,SP
45997418000153,07894900051513,RIO DE JANEIRO,RJ
14998371000119,07896005218044,FORTALEZA,CE
17177296000202,07896478800074,BELO HORIZONTE,MG
00588458000103,07897517206284,MONTE ALTO,SP
01838723000127,07891515402563,Itajaí,SC
61068276000104,07891150042759,VALINHOS,SP
33479445000155,07896050500019,RIO DE JANEIRO,RJ
61068276000104,07891150038707,VALINHOS,SP
05219723000108,07898389770651,GUARULHOS,SP
02914460000150,07894904004171,SAO PAULO,SP
23643315000152,07891025109433,SAO PAULO,SP
61155511000177,07891965516957,SAO PAULO,SP
56851355000149,07896085868078,SAO BERNARDO DO CAMPO,SP
04584854000113,07897453201947,SAO LOURENCO,MG
14998371000119,07896005275382,FORTALEZA,CE
07526557000100,07891149108466,SAO PAULO,SP
45997418000153,07894900031591,RIO DE JANEIRO,RJ
17385999000137,07898954360386,SAO PAULO,SP
01773518000120,07898524348745,JANDIRA,SP
02195380000192,07898951850118,SAO PAULO,SP
62078027000154,07896073900513,ATIBAIA,SP
46948287000187,07896261402423,CATANDUVA,SP
56851355000149,07896085869358,SAO BERNARDO DO CAMPO,SP
17682600000180,07897773300856,SAO LOURENCO,MG
