,cnpj,gtin,category
621,8540603000198,7891025107712,iogurtes e sobremesas
622,41185455001501,7896036097052,massas e molhos
623,75315333008002,7891000089279,"bolos, biscoitos e bolachas"
624,47508411152681,7891048036051,cafés e chás
625,63960005917,7891962051079,"bolos, biscoitos e bolachas"
626,76430438007184,7891737977689,"bolos, biscoitos e bolachas"
627,71322150004408,7898097961020,massas e molhos
628,3720882000905,7891999014443,"manteigas, patês e requeijão"
629,75315333008002,7891097000256,iogurtes e sobremesas
630,75315333009831,5055800261002,bebidas lácteas
631,41185455000378,7896487470039,cafés e chás
632,71322150004408,7896036097458,massas e molhos
633,8540603000198,7891156001040,iogurtes e sobremesas
634,63960005917,7891079000434,massas e molhos
635,75315333007111,7891350032123,cabelo
636,47508411113945,78909434,bomboniere
637,47508411135833,7896003706840,"bolos, biscoitos e bolachas"
638,71322150001301,7891203059475,"bolos, biscoitos e bolachas"
639,32860231000676,4298478270407,bebidas lácteas
640,47508411152681,7896237900038,conservas e enlatados
641,76430438007184,400096330027,cervejas
642,47508411113945,7895000321285,sucos e refrescos
643,76430438007184,7891008123302,bomboniere
644,47508411113945,7891098000187,cafés e chás
645,47508411135833,7895000482702,"bolos, biscoitos e bolachas"
646,75315333007111,7891176113044,cabelo
647,47508411137100,7891000243121,bomboniere
648,9379531000101,7896021300150,massas e molhos
649,3720882000905,7892840227944,aperitivos e salgadinhos
650,75315333009831,78911314,cervejas
651,47508411113945,7613034968388,leite
652,71322150004408,7622300747442,"bolos, biscoitos e bolachas"
653,5154589000368,7312040180752,destilados
654,47508411110687,7894900910018,refrigerantes
655,47508411110687,7891150039018,limpeza roupas
656,3720882000905,7896019201452,cafés e chás
657,63960005917,7896005280911,"bolos, biscoitos e bolachas"
658,63960005917,8896015076459,"bolos, biscoitos e bolachas"
659,47508411152681,7891910030248,doces e sobremesas
660,47508411110687,7898917072974,limpeza roupas
661,41185455001501,7896005805473,cafés e chás
662,6057223035552,7891134001963,desodorantes
663,39346861026802,7891149103102,cervejas
664,5154589000368,7897353902623,"bolos, biscoitos e bolachas"
665,3720882000905,7898952179294,cervejas
666,63960023575,7891515943394,iogurtes e sobremesas
667,3640467002219,7896036096062,massas e molhos
668,71322150004408,7898920223363,massas e molhos
669,32860231000676,7897158714698,cabelo
670,3720882000905,7622210397119,bomboniere
671,32860231000676,7898085945049,cabelo
672,63960023575,7500435136600,cabelo
673,3720882000905,7896214532108,doces e sobremesas
674,47508411110687,7898591453595,bomboniere
675,47508411152681,7896908300082,conservas e enlatados
676,6057223023112,7898911020407,cervejas
677,39346861029909,7891008123128,bomboniere
678,3640467002219,7896045506095,cervejas
679,39346861026802,7891150061583,cabelo
680,75315333009246,41789000171,massas e molhos
681,47508411110687,7898080640611,leite
682,76430438007184,7891079001028,massas e molhos
683,17676214000185,821995008655,refrigerantes
684,41185455000378,7897664100022,limpeza roupas
685,6057223023112,7891048044278,doces e sobremesas
686,63960023575,7506309865393,cabelo
687,71322150003266,7896070121065,massas e molhos
688,63960005917,7896205722075,massas e molhos
689,3640467002219,7896205722204,massas e molhos
690,76430438007184,4899940900138,bomboniere
691,47508411135833,7898367983615,cervejas
692,63960005917,7891149201006,cervejas
693,5154589000368,7891000251904,solúveis matinais
694,71322150003266,7896058256444,"bolos, biscoitos e bolachas"
695,47508411137100,7898080640765,doces e sobremesas
696,75315333009246,7894900061512,refrigerantes
697,47508411113945,7896264601243,"bolos, biscoitos e bolachas"
698,71322150003266,2820205756377,cervejas
699,3720882000905,7898384200092,farinhas
700,71322150001301,78910942,refrigerantes
701,9535928000730,7891079000250,massas e molhos
702,71322150004408,7896005208182,massas e molhos
703,6057223023112,7897972007822,"bolos, biscoitos e bolachas"
704,47508411113945,7891095200993,farinhas
705,3640467002219,7896003704372,"bolos, biscoitos e bolachas"
706,47508411137100,7898279794521,bomboniere
707,17676214000185,7891000241356,"bolos, biscoitos e bolachas"
708,47508411113945,7891098000040,cafés e chás
709,47508411134004,7895000427192,sucos e refrescos
710,47508411110687,7894900556056,sucos e refrescos
711,32860231000676,7896203103333,cabelo
712,76430438007184,7896053800451,"bolos, biscoitos e bolachas"
713,47508411134004,7622210962072,bomboniere
714,39346861026802,7891025320616,iogurtes e sobremesas
715,63960023575,7891150008137,cabelo
716,32860231000676,7896481130267,farinhas
717,47508411110687,7896000594051,sucos e refrescos
718,6057223023112,7896000726568,cabelo
719,47508411110687,7896058503357,bomboniere
720,47508411113945,7896089088410,cafés e chás
721,13004510024100,7894900701715,refrigerantes
722,3720882000905,7898176580616,aperitivos e salgadinhos
723,47508411110687,7896005276860,massas e molhos
724,71322150001301,7896085056840,"bolos, biscoitos e bolachas"
725,3720882000905,80052487,bomboniere
726,5154589000368,7891107111934,"óleos, azeites e vinagres"
727,71322150003266,7896002110457,cervejas
728,75315333008002,7891000155905,doces e sobremesas
729,47508411110687,7896098905401,limpeza roupas
730,3640467002219,8076809531160,massas e molhos
731,32860231000676,7893500024996,arroz
732,75315333008002,7896273100737,destilados
733,6057223023112,7891150037342,cabelo
734,71322150004408,7896003706857,"bolos, biscoitos e bolachas"
735,71322150003266,7896181500834,massas e molhos
736,71322150004408,7898933879892,"bolos, biscoitos e bolachas"
737,71322150001301,7896085051975,"bolos, biscoitos e bolachas"
738,32860231000676,7891008137378,bomboniere
739,76430438007184,3046920027281,bomboniere
740,71322150004408,7896022204143,massas e molhos
741,71322150004408,7891193020394,"bolos, biscoitos e bolachas"
742,76430438007184,7896003703795,"bolos, biscoitos e bolachas"
743,71322150001301,7896496972555,"bolos, biscoitos e bolachas"
744,47508411110687,7891150042117,limpeza roupas
745,63960005917,7891080148880,massas e molhos
746,32860231000676,7898944992443,iogurtes e sobremesas
747,47508411110687,7891035012501,limpeza roupas
748,47508411152681,7896656800353,cafés e chás
749,71322150004408,1899446095102,massas e molhos
750,47508411135833,7891999003706,iogurtes e sobremesas
751,75315333008002,7896273100171,destilados
752,47508411113945,7891035040450,limpeza roupas
753,63960023575,891454021662,cabelo
754,76430438007184,7896317104097,refrigerantes
755,63960023575,7891079012130,massas e molhos
756,71322150003266,7891167011786,conservas e enlatados
757,63960005917,7896205722013,massas e molhos
758,76430438007184,791404518818,"bolos, biscoitos e bolachas"
759,41185455001501,1299472990738,massas e molhos
760,47508411152681,7896003702699,"bolos, biscoitos e bolachas"
761,75315333008002,7891025320555,iogurtes e sobremesas
762,75315333009831,7891022101287,limpeza casa
763,63960023575,7897395007126,cervejas
764,47508411152681,8410182423115,conservas e enlatados
765,63960023575,7891079012581,massas e molhos
766,47508411134004,7891000243244,bomboniere
767,71322150003266,7896022203702,massas e molhos
768,3720882000905,7898123120575,limpeza roupas
769,6057223035552,7891150049604,cabelo
770,39346861029909,7891008209013,bomboniere
771,71322150003266,7891150058903,conservas e enlatados
772,63960023575,7891149103300,cervejas
773,47508411152681,7896004400020,doces e sobremesas
774,39346861026802,7891000261026,iogurtes e sobremesas
775,47508411113945,7898286200039,cafés e chás
776,43235985000732,7891150044203,cabelo
777,32860231000676,7896183210052,leite
778,6057223035552,7897534800717,limpeza roupas
779,3720882000905,7897773307602,doces e sobremesas
780,41185455000378,7891152222081,massas e molhos
781,71322150003266,7891150056930,cervejas
782,39346861029909,7896051164142,iogurtes e sobremesas
783,71322150001301,7891000107744,bomboniere
784,71322150004408,7896058256451,"bolos, biscoitos e bolachas"
785,21911839000232,7897618800510,refrigerantes
786,63960005917,7896536500342,doces e sobremesas
787,71322150001301,7894900701517,refrigerantes
788,47508411135833,4896227001991,"bolos, biscoitos e bolachas"
789,13004510024100,7896040701389,limpeza roupas
790,41185455000378,7891176111064,cabelo
791,75315333008002,7896098900130,limpeza roupas
792,47508411113945,7896036097946,massas e molhos
793,5154589000368,7896013100973,"óleos, azeites e vinagres"
794,75315333008002,7891095028245,temperos e condimentos
795,71322150003266,7896005286524,cervejas
796,3720882000905,7891000103913,iogurtes e sobremesas
797,3720882000905,7898557530087,doces e sobremesas
798,47508411134004,7891152341317,bomboniere
799,71322150001301,7895800412794,bomboniere
800,32860231000676,7896279114790,cabelo
801,6057223023112,7896034669688,"bolos, biscoitos e bolachas"
802,9379531000101,78905276,cervejas
803,39346861026802,7891991010023,cervejas
804,76430438007184,7891515925321,iogurtes e sobremesas
805,3720882000905,7891991013215,cervejas
806,76430438007184,7898367980324,cervejas
807,3720882000905,7898403781908,iogurtes e sobremesas
808,75315333008002,47896006711313,arroz
809,71322150001301,7898115901427,"bolos, biscoitos e bolachas"
810,39346861026802,7896629641051,iogurtes e sobremesas
811,47508411110687,7891150047419,limpeza roupas
812,76430438007184,7891000089798,"bolos, biscoitos e bolachas"
813,76430438007184,7891962037011,"bolos, biscoitos e bolachas"
814,39346861026802,7898919412259,corpo
815,3720882000905,7891000120750,iogurtes e sobremesas
816,6057223023112,7897395060299,cervejas
817,6057223023112,8412598000478,cervejas
818,63960005917,8896015076121,"bolos, biscoitos e bolachas"
819,76430438007184,7892840812386,refrigerantes
820,71322150003266,7891203021601,"bolos, biscoitos e bolachas"
821,71322150004408,8076809521550,massas e molhos
822,47508411110687,7895000330065,massas e molhos
823,39346861026802,5898250055636,cabelo
824,71322150001301,7895800112786,bomboniere
825,47508411137100,7894900150018,refrigerantes
826,3720882000905,7896040706704,limpeza roupas
827,3720882000905,7898948525142,cervejas
828,32860231000676,7898919411948,cabelo
829,76430438007184,7891000243121,bomboniere
830,71322150004408,7898951850064,massas e molhos
831,71322150004408,7896205744022,massas e molhos
832,47508411152681,7896292350052,doces e sobremesas
833,3640467002219,6890085073051,"bolos, biscoitos e bolachas"
834,47508411135833,7896005217788,"bolos, biscoitos e bolachas"
835,71322150001301,7898115901434,"bolos, biscoitos e bolachas"
836,47508411110687,7891991006088,cervejas
837,47508411134004,7896445470095,sucos e refrescos
838,75315333007111,7894900702323,refrigerantes
839,76430438007184,7896003704372,"bolos, biscoitos e bolachas"
840,47508411135833,7895000387120,"bolos, biscoitos e bolachas"
841,13004510024100,7896292313347,massas e molhos
842,71322150003266,7891962047560,"bolos, biscoitos e bolachas"
843,71322150004408,7896263500332,refrigerantes
844,63960023575,7891025115687,iogurtes e sobremesas
845,13004510024100,7896005800140,cafés e chás
846,3640467002219,7898951850118,massas e molhos
847,3720882000905,7898403780291,"manteigas, patês e requeijão"
848,47508411135833,821425102502,iogurtes e sobremesas
849,76430438007184,7891000068458,"bolos, biscoitos e bolachas"
850,3640467002219,7891000100233,"bolos, biscoitos e bolachas"
851,71322150003266,7891167012103,conservas e enlatados
852,71322150003266,7891203021106,"bolos, biscoitos e bolachas"
853,75315333008002,7896963402066,doces e sobremesas
854,5154589000368,7896013101017,"óleos, azeites e vinagres"
855,41185455000378,7622300988470,bomboniere
856,47508411152681,7891048061701,doces e sobremesas
857,47508411135833,7891025110378,iogurtes e sobremesas
858,13004510024100,5897410245337,higiene infantil
859,5154589000368,7898029650022,doces e sobremesas
860,71322150001301,7896003703085,"bolos, biscoitos e bolachas"
861,75315333008274,7891080400674,"manteigas, patês e requeijão"
862,47508411113945,7896085076466,"bolos, biscoitos e bolachas"
863,47508411152681,7896003706536,"bolos, biscoitos e bolachas"
864,6057223023112,7891079011515,massas e molhos
865,71322150001301,5400265007328,bomboniere
866,76430438007184,7896022200244,massas e molhos
867,75315333009831,7909189046102,cafés e chás
868,63960005917,7896003703207,"bolos, biscoitos e bolachas"
869,47508411152681,7891095009930,doces e sobremesas
870,76430438007184,7896045506095,cervejas
871,47508411135833,7896071007597,"bolos, biscoitos e bolachas"
872,3640467002219,7898099391412,refrigerantes
873,76430438007184,7896196060965,massas e molhos
874,71322150003266,7891167011748,conservas e enlatados
875,75315333009831,7891025113928,"manteigas, patês e requeijão"
876,71322150003266,7896205722198,massas e molhos
877,6057223023112,7896066303420,"bolos, biscoitos e bolachas"
878,3640467002219,7891079001028,massas e molhos
879,75315333007111,7891150036093,cabelo
880,71322150003266,7898270967337,massas e molhos
881,47508411152681,7896058256239,"bolos, biscoitos e bolachas"
882,32860231000676,7891150056541,limpeza roupas
883,13004510024100,7894321823119,conservas e enlatados
884,76430438007184,7896205722204,massas e molhos
885,75315333008002,7891095028276,temperos e condimentos
886,47508411110687,7891132006014,sucos e refrescos
887,41185455000378,7891300085599,massas e molhos
888,6057223035552,7896490290662,sucos e refrescos
889,3720882000905,78912939,refrigerantes
890,6057223035552,7506339332667,limpeza roupas
891,63960005917,7897395007164,cervejas
892,6057223023112,7891000241370,"bolos, biscoitos e bolachas"
893,3720882000905,7896102509410,massas e molhos
894,63960006212,7891149210503,cervejas
895,41185455001501,7896259412571,leite
896,32860231000676,7891150055629,cabelo
897,47508411152681,7896292311299,conservas e enlatados
898,39346861026802,7891176117158,cabelo
899,71322150003266,7898929841728,conservas e enlatados
900,13004510024100,7891022638004,limpeza casa
901,63960005917,896404260788,doces e sobremesas
902,47508411152681,7891048036235,cafés e chás
903,71322150001301,7891000060421,"bolos, biscoitos e bolachas"
904,9535928000730,8005121000122,massas e molhos
905,39346861026802,7898919412327,corpo
906,76430438007184,7896036096062,massas e molhos
907,6057223023112,7897259401381,doces e sobremesas
908,3720882000905,7896001223097,massas e molhos
909,75315333009246,891472012048,massas e molhos
910,47508411137100,7891000100233,"bolos, biscoitos e bolachas"
911,32860231000676,7500435125505,cabelo
912,41185455000378,7898215151807,bebidas lácteas
913,47508411113945,7896005801826,cafés e chás
914,71322150001301,7891962037004,"bolos, biscoitos e bolachas"
915,32860231000676,7896010170320,cabelo
